ID,wav,words,length
adapt_sample_766_clean,../data/adapt/adapt_sample_766_clean.wav,يعني هما هيدوروا عليها طول عمرهم يعني أنا بقالي عشر سنين هربان أها,3.408
adapt_sample_767_clean,../data/adapt/adapt_sample_767_clean.wav,وصعبان عليك ليه إن شاء الله,3.048
adapt_sample_768_clean,../data/adapt/adapt_sample_768_clean.wav,أم شحته جاي من المستشفى,2.304
adapt_sample_769_clean,../data/adapt/adapt_sample_769_clean.wav,تمام,0.96
adapt_sample_770_clean,../data/adapt/adapt_sample_770_clean.wav,عايز تاكل صاحبك,1.536
adapt_sample_771_clean,../data/adapt/adapt_sample_771_clean.wav,والله يا حاج ناصر إنت محتاج عملية زراعة كبد عشان عندك ورم على الكبد,5.4
adapt_sample_772_clean,../data/adapt/adapt_sample_772_clean.wav,لا أنا ما قولتش بنيه لإنسان على خمسه أمام الشاشات و بالعكس وطلبت مني أمام الشاشات و عندي التسجيلات دي ما أنا برضو ما رحتش النيابه بإيدي فاضيه ما أنا رايح النيابه معايا,11.856
adapt_sample_773_clean,../data/adapt/adapt_sample_773_clean.wav,إزاي نخلص,0.96
adapt_sample_774_clean,../data/adapt/adapt_sample_774_clean.wav,خير يا دكتور,20.664
adapt_sample_775_clean,../data/adapt/adapt_sample_775_clean.wav,الناس بالسجن,2.016
adapt_sample_776_clean,../data/adapt/adapt_sample_776_clean.wav,قالتلي يا أخي خليها تدوقه,2.184
adapt_sample_777_clean,../data/adapt/adapt_sample_777_clean.wav,تعالى هنا,7.416
adapt_sample_778_clean,../data/adapt/adapt_sample_778_clean.wav,معاه واد ما فيش غيره و خمس بنات و معاه خمس ست فدادين ما تربوه جماعه ما ترموا في نفس الوقت ما قالوش ياخدوا الطعن خلصوا الحكومه عنده خمستاشر سنه هو قعد يصرف من الزرعه و يكرم الناس ما قالوش,20.568
adapt_sample_779_clean,../data/adapt/adapt_sample_779_clean.wav,من القاهره لجينا و من جينا لأسوان و من أسوان لأقصر و من الأقصر على القاهره في حدود ألفين و ربعمية كيلو سايب و كمان و أنا راجع توهت فروحت معدي على راس غارب وسلمت على أهلنا هناك وبتاع,15.984
adapt_sample_780_clean,../data/adapt/adapt_sample_780_clean.wav,إم أشتري إم,1.608
adapt_sample_781_clean,../data/adapt/adapt_sample_781_clean.wav,يعني إيه,1.344
adapt_sample_782_clean,../data/adapt/adapt_sample_782_clean.wav,تشتتنا على يدكم فتبت كل أيديكم أنا العربي لا أخجل لا أخجل,10.368
adapt_sample_783_clean,../data/adapt/adapt_sample_783_clean.wav,على التعصب,1.056
adapt_sample_784_clean,../data/adapt/adapt_sample_784_clean.wav,ودخل اللبط كان زمان لما جاسوس,6.373875
adapt_sample_785_clean,../data/adapt/adapt_sample_785_clean.wav,ادعيلي يابا,1.488
adapt_sample_786_clean,../data/adapt/adapt_sample_786_clean.wav,دي بتتعب من الكابتشينو,1.44
adapt_sample_787_clean,../data/adapt/adapt_sample_787_clean.wav,كانت الجاليه المصريه هناك بتحتفل بأعياد سينا المهم خلاص و وبعتولي التذاكر السفر و خلاص وكل حاجه خالصه و جايبين قنواتهم اللي هتصور وبتاع و باعوا تذاكر لصالح الجاليه يعني لصالح الاتحاد,20.88
adapt_sample_788_clean,../data/adapt/adapt_sample_788_clean.wav,روح قوله,1.368
adapt_sample_789_clean,../data/adapt/adapt_sample_789_clean.wav,أه,0.936
adapt_sample_790_clean,../data/adapt/adapt_sample_790_clean.wav,إنت بتستعماني يا محمود,2.136
adapt_sample_791_clean,../data/adapt/adapt_sample_791_clean.wav,مع السلامه مع السلامه والله عال,6.504
adapt_sample_792_clean,../data/adapt/adapt_sample_792_clean.wav,يعني الكوبايه هتمشي خايق عليها أه,1.944
adapt_sample_793_clean,../data/adapt/adapt_sample_793_clean.wav,والله ولا احنا بنحب الحاجات دي,1.68
adapt_sample_794_clean,../data/adapt/adapt_sample_794_clean.wav,إم يعني القصيده,2.533875
adapt_sample_795_clean,../data/adapt/adapt_sample_795_clean.wav,فالمرأه تربي والمرأه تروح تجيب ميه من النهر والمرأه تخبز,6.1649375
adapt_sample_796_clean,../data/adapt/adapt_sample_796_clean.wav,فتديني تتكلم كلامها شاعر أمي كلامها شاعر,6.9224375
adapt_sample_797_clean,../data/adapt/adapt_sample_797_clean.wav,إم وحطوا علامة موت عليا كده في ال إم موتوني في ال في الفيس بوك بتاع اللي خلفوهم,8.777125
adapt_sample_798_clean,../data/adapt/adapt_sample_798_clean.wav,إنتي حاطه أكل كتير في التلاجه,2.016
adapt_sample_799_clean,../data/adapt/adapt_sample_799_clean.wav,وادق طبلي واتمني فرحنا بالزيت واركب دواره واطحن العده بالزيت بالزيت واحلف على العيال ما تنظر عادي ولا,8.28
adapt_sample_800_clean,../data/adapt/adapt_sample_800_clean.wav,اللي هو بيقولك إيه,2.16
adapt_sample_801_clean,../data/adapt/adapt_sample_801_clean.wav,طب ودي قسمة حقي يا خوي,2.712
adapt_sample_802_clean,../data/adapt/adapt_sample_802_clean.wav,وكسبنا تلات اجواز حمام,5.232
adapt_sample_803_clean,../data/adapt/adapt_sample_803_clean.wav,لا هيخلص,1.128
adapt_sample_804_clean,../data/adapt/adapt_sample_804_clean.wav,وانا اقدر اسيبك,1.776
adapt_sample_805_clean,../data/adapt/adapt_sample_805_clean.wav,على خيرة الله,2.136
adapt_sample_806_clean,../data/adapt/adapt_sample_806_clean.wav,و كده,0.936
adapt_sample_807_clean,../data/adapt/adapt_sample_807_clean.wav,تمام,0.576
adapt_sample_808_clean,../data/adapt/adapt_sample_808_clean.wav,هتندم يا عم,2.832
adapt_sample_809_clean,../data/adapt/adapt_sample_809_clean.wav,قصيدة محمود حسن إسماعيل فقالت لا أنا خلاص اخترت قصيدة الأبنودي اللي في الأهرام,9.2735
adapt_sample_810_clean,../data/adapt/adapt_sample_810_clean.wav,تيوه هربان من المون,2.16
adapt_sample_811_clean,../data/adapt/adapt_sample_811_clean.wav,وأن عدونا صهيونا شيطان له زيل وأن جيوش أمتنا لها فعل كما السيل سأبحر عندما ذكر,10.848
adapt_sample_812_clean,../data/adapt/adapt_sample_812_clean.wav,إم مفيش حزن في رجوله بنحارب إسرائيل إم,6.34775
adapt_sample_813_clean,../data/adapt/adapt_sample_813_clean.wav,لكن إنت ليه بتكره الفروجه وكلاهم,3.12
adapt_sample_814_clean,../data/adapt/adapt_sample_814_clean.wav,بيقولي طلبات عايز كذا يا ولاد يقولي عايز كذا يا ولاد,3.96
adapt_sample_815_clean,../data/adapt/adapt_sample_815_clean.wav,أنا رفضت أشيل بندقيه أصلا واقتل بيها,2.112
adapt_sample_816_clean,../data/adapt/adapt_sample_816_clean.wav,أوعى ده مين,4.152
adapt_sample_817_clean,../data/adapt/adapt_sample_817_clean.wav,العيد النهارده أه,1.632
adapt_sample_818_clean,../data/adapt/adapt_sample_818_clean.wav,يا مصر إم إم يعني أو أمانة عليك أمانة يا مسافر بورسعيد,6.55675
adapt_sample_819_clean,../data/adapt/adapt_sample_819_clean.wav,حتى لو عيت الروشته ميعرفوش يقروهالك,4.152
adapt_sample_820_clean,../data/adapt/adapt_sample_820_clean.wav,مش أنهال كانت هنا ما هو ده إسم عمر ما الصعيد ما عرفه أه أه,6.9485625
adapt_sample_821_clean,../data/adapt/adapt_sample_821_clean.wav,قول حاضر ونعم,0.888
adapt_sample_822_clean,../data/adapt/adapt_sample_822_clean.wav,إذا كنت رئيسا لجمهورية مصر العربيه فعليك ببعض الأشياء الأشياء دين لم يفعلها سيادة الرئيس محمد مرسي,9.552
adapt_sample_823_clean,../data/adapt/adapt_sample_823_clean.wav,مع حفظ الألقاب طبعا لكل الناس أه مسكت المايك وقلت يا خال حمدين لو الكلام اللي انت قولته ده اتغير الكلام ده على اليوتيوب عندي,9.168
adapt_sample_824_clean,../data/adapt/adapt_sample_824_clean.wav,أول ما شافوني قعدوا يقولوا إيه في السماعات,3.216
adapt_sample_825_clean,../data/adapt/adapt_sample_825_clean.wav,فالحج رحب بي,1.632
adapt_sample_826_clean,../data/adapt/adapt_sample_826_clean.wav,بس قضية إن يجي حد يقولك ده مات ويحطلك,5.6685625
adapt_sample_827_clean,../data/adapt/adapt_sample_827_clean.wav,أمرتهم وأمري بمنعرج اللوا,3.2391875
adapt_sample_828_clean,../data/adapt/adapt_sample_828_clean.wav,أم واحد صاحبي جوزها دخل السجن في قضيه ما إم,5.16
adapt_sample_829_clean,../data/adapt/adapt_sample_829_clean.wav,نسيوا السته واحد,1.416
adapt_sample_830_clean,../data/adapt/adapt_sample_830_clean.wav,طب يعني إن كان إن كان ده معناه إن أنا كافر يعني أنا مش عارف أنهو أنهو دين يعني مش عارف بس على فكره أنا مش كافر,14.04
adapt_sample_831_clean,../data/adapt/adapt_sample_831_clean.wav,يعني ممكن اشرب شاي واغسله واشرب شاي واغسله تاني,3.72
adapt_sample_832_clean,../data/adapt/adapt_sample_832_clean.wav,أنا ملخص كلهم في يامنه أه اطياف موجات موجات,6.217125
adapt_sample_833_clean,../data/adapt/adapt_sample_833_clean.wav,كنا قليلين يعني أنا أشوفه طبعا يعني نادرا,7.1314375
adapt_sample_834_clean,../data/adapt/adapt_sample_834_clean.wav,واخده بالك المفروض هي تطلع للشاشات يعني عندنا إحنا الست الصعيدي دي بيكون سنها سبعه وعشرين سنه وجوزها بيتوفى وبيسيبلها طفلين,8.736
adapt_sample_835_clean,../data/adapt/adapt_sample_835_clean.wav,ومعاها مره تجيب الضغط,2.712
adapt_sample_836_clean,../data/adapt/adapt_sample_836_clean.wav,ده أنت حتى مش عايزني اعلمهم أرميهم يا أخي,4.8
adapt_sample_837_clean,../data/adapt/adapt_sample_837_clean.wav,لأ صلاح طفل كبير إم غني طفل كبير مليئ إم إنسانيه وغني,9.2735
adapt_sample_838_clean,../data/adapt/adapt_sample_838_clean.wav,ولحد ما فاطمه الجنديل إنت عارف الحكايه قول أنا معرفش والله,7.915125
adapt_sample_839_clean,../data/adapt/adapt_sample_839_clean.wav,وجعت قلبي الله يسد مطنك,2.832
adapt_sample_840_clean,../data/adapt/adapt_sample_840_clean.wav,ماشي,8.52
adapt_sample_841_clean,../data/adapt/adapt_sample_841_clean.wav,أه واصله للناس شايفين إن هشام عنده بيدج عليها مليون فان شايفين إن يعني شايفين إن في إن في تأثير من شكل معين فبيحاولوا إن هما يحبطوا هذا التأثير,11.784
adapt_sample_842_clean,../data/adapt/adapt_sample_842_clean.wav,أبويا جوه,1.728
adapt_sample_843_clean,../data/adapt/adapt_sample_843_clean.wav,دبيه يا خميس,7.464
adapt_sample_844_clean,../data/adapt/adapt_sample_844_clean.wav,أه أنا فيروزي شويه,2.742875
adapt_sample_845_clean,../data/adapt/adapt_sample_845_clean.wav,ويخليكي يا نصره يا بنتي,1.872
adapt_sample_846_clean,../data/adapt/adapt_sample_846_clean.wav,أنا مراتي مسميه كل ديك باسمه وكل فروجه باسمها,3.792
adapt_sample_847_clean,../data/adapt/adapt_sample_847_clean.wav,فاعتبرتها إيه التانيه,3.0824375
adapt_sample_848_clean,../data/adapt/adapt_sample_848_clean.wav,إبنك يقول انا حواليا الميت مليون العربيه ومفيش مكان للأمريكان بين الديار إم,8.6465625
adapt_sample_849_clean,../data/adapt/adapt_sample_849_clean.wav,تجيبي لها مش,0.888
adapt_sample_850_clean,../data/adapt/adapt_sample_850_clean.wav,أولها إيه بس انا مبسوط منها من حته كده يا ليالي حاسبي يا ليالي وانتي بتجري وافتكريني,11.311
adapt_sample_851_clean,../data/adapt/adapt_sample_851_clean.wav,يا خماسينو بالتوفيق,19.8
adapt_sample_852_clean,../data/adapt/adapt_sample_852_clean.wav,و أسجلها و أي خلل كده خلاص,4.7543125
adapt_sample_853_clean,../data/adapt/adapt_sample_853_clean.wav,المهم حطت في الطبق المشي القديم قدامها,2.808
adapt_sample_854_clean,../data/adapt/adapt_sample_854_clean.wav,فمتصنفش إسلامي على كيفك حقيقتي أقوى من زيفك,7.392
adapt_sample_855_clean,../data/adapt/adapt_sample_855_clean.wav,إيه إيه الإضافه اللي انت كوائل الإبراشي حسيت إنها حصلت أنا أنا واحد من الناس عانه عانه من قصور الثقافه و المرجحه فيها و الروح و الجيد و يا جماعه أنا عايز أنشر الجسده بتاعتي أو أنا عايز أعمل قوميه شعريه أو أنا عايز أعمل قوميه شعريه,23.616
adapt_sample_856_clean,../data/adapt/adapt_sample_856_clean.wav,بسم الله الرحمن الرحيم,4.152
adapt_sample_857_clean,../data/adapt/adapt_sample_857_clean.wav,ما أنا سبقتك وكلت خميس,2.832
adapt_sample_858_clean,../data/adapt/adapt_sample_858_clean.wav,كده طيب هروح بكره إن شاء الله ياما ده بنتي,5.041625
adapt_sample_859_clean,../data/adapt/adapt_sample_859_clean.wav,كويس,0.84
adapt_sample_860_clean,../data/adapt/adapt_sample_860_clean.wav,لا ما أنا لو قولتلي ما انا هربان معلش بس دلوقتي هيشيل بندقيه ولا هقتل,4.968
adapt_sample_861_clean,../data/adapt/adapt_sample_861_clean.wav,ده اكتشفوا الكابتن حسام حسن بالصدفه في ناس زي حماده عندنا في الصعيد,4.416
adapt_sample_862_clean,../data/adapt/adapt_sample_862_clean.wav,تمام,1.224
adapt_sample_863_clean,../data/adapt/adapt_sample_863_clean.wav,ولدك بياخد أباتريل يا ناصر,2.688
