audio,transcript
test_sample_1698_clean,أبوسيدا كان ناصر أنا أذي جي بشكل كتير
test_sample_2924_noisy,البرامج المحدث وراجل أعمال أنشاء حطوا فيك حديبيه في دول كتير من العالم وجيب مصر عن ألف تمنميه أربعه وتسعين علشان يمشق أول طرام داخل القاهره
test_sample_2925_noisy,مذيعه تخفيض تخفيض تخفيض تخ
test_sample_2926_noisy,إنت من حكاية حضرتك البطوله دي حقيقه من عقابه أوي في متوازش طبعا ده أيق المهنه اللي انت عاوزها تقدر تعملها
test_sample_2927_noisy,فإنتي أنا مش عايز أتكلم وعشانها إيميوت فيها
test_sample_2928_noisy,يعني نرفض الناس
test_sample_2930_noisy,حياة الجرح بقول للدكتور يقعد باي
test_sample_2931_noisy,أما تقول الموقف الموقف
test_sample_2932_noisy,حاسس إن هو ملوش معناه
test_sample_2933_noisy,عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام
test_sample_2934_noisy,<fil> <fil> <fil> بخطف
test_sample_2935_noisy,بعد الفاصل إن شاء الله بإذن الله إن شاء الله بإذن الله إن شاء الله بإذن الله إن شاء الله
test_sample_2936_noisy,عيني عين على الحلويات و المسويات و الأقايف و النطايف على الحلويات و المسويات و الأقارب و النطايف
test_sample_2937_noisy,و إن إنت عندك بحل إن هو عدى مصنعه بتاعة بطل أعضاء ضربيه أوصل المدارس برضو بنفس الموضوع
test_sample_2938_noisy,يعني
test_sample_2939_noisy,الله إيه
test_sample_2940_noisy,عقد بالحققه الحديث و لكن بالظبط كان على لو ده تشتروا حاجه و الله من على من على أي موقع إنت بتشتري ليه مش بيطلبوا منكوا مثلا على السلسطينيين من غير ما تدخل البيانات دي
test_sample_2941_noisy,و إحنا كده في اليوم إيه اللي التارت إن شاء الله
test_sample_2942_noisy,لقيتها الناس اللي اتقابلوا التسع أشخاص لقيتم كلهم مش مصريين فإنت متخانق من الفدي ده تقريبا ماكنش اللازمه إنه ينزل
test_sample_2943_noisy,بالنسباله تعرف قاله هو من التصني على طول بدل حاجه عندي على طول الحاج عندي على طول لحاجه عندي على طول بحاجه عندي على طول لحاجه عندي على طول بحاجه عندي على طول
test_sample_2945_noisy,عشان مش أيمن هتشوفها ينفع تقدم فيها أنا شفت حد نزل الفيديو جاب اتنين مليون مشاهده و اللي بيتقابلوا في الملح اللي كان منظنا تسعه بالظبط
test_sample_2946_noisy,ضربتان على البرادعي
test_sample_2947_noisy,و لا مخرجتش جدا و لا مخرجتش
test_sample_2948_noisy,عليه الصلاة والسلام يعني عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام
test_sample_2949_noisy,دايرة جدا يعني دهلكوا لوحدك بيمش على ده
test_sample_2950_noisy,فمش مهما حتى لو خمسه وسبعين أه بس وروحت دماغك بقى شوف شغلك بقى ماليش في حياتنا طالب طالب بقى و إيه واشتغل واخد بالك واسعه و يرد بأي شغل الحاج متلاقي الأفضل والتالت بقى و إيه واشتغل واخد بالك واسعه و نرد أي شغل لحد ما اتلاقي الأفضل والتالت بقى و إيه واشتغل واخد بالك واسعه و نربط أي شغل الحاج متلاقي الأفضل والتالت بقى و إيه واشتغل واخد بالك واسعه و نرد أي شغل لحد ما اتناق الأفضل وكنا الأحسن مش عيب
test_sample_2951_noisy,نعمل إيه المخ مفتكر أو إختراع عشان مؤتخب يكسب بعد كده
test_sample_2952_noisy,حاجات خلاص تيام فندوا أو بديل أو غصيد للمواطن
test_sample_2953_noisy,إنك تقف على ده يعني هو بيتهيألي إن هو بيتهيألي إن هو بيتهيألي يعني هو بيتهيألي إن هو بيتهيألي يعني هو بيتهيألي يعني هو بيتهيألي إن هو بيتهيألي يعني هو بيتهيألي يعني هو ده اللي هو إنت معاكي الكاميرا أه أه أه يعني هو بيخيارات على سبيل المثال أه طبعا لو إنت معاك إبراهيم يعني هو بيخيارات
test_sample_2954_noisy,عليه الصلاة والسلام
test_sample_2955_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil
test_sample_2956_noisy,إن هما أساسا بيضلعوا بره أوروبا بيروحوا بالدور العربيه أو مروح للدوله المنيا
test_sample_2957_noisy,عضو شيكه على سبحان الله عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والس
test_sample_2958_noisy,كانش كده و من جوه تفتح
test_sample_2960_noisy,أه ماشي يقولنا سه يقولنا الناشئ يقولنا كلنا قليلناش يقول
test_sample_2961_noisy,ما بلاش اتحاديةده ما بلاش اتحاديةده ما بلاش اتحادية المبلا
test_sample_2962_noisy,
test_sample_2963_noisy,<fil> <fil> <fil>
test_sample_2964_noisy,وطبعا دنيا
test_sample_2965_noisy,محمود ألاء
test_sample_2966_noisy,تقدروا تفاصم على لو انتونا في في الجروبات أو لما تعملوا الأوراق ده برضو جامعيه طبعا الحكومه توفرنا عمل وبتوفرك شغل وبتساعدك في الأوراق
test_sample_2967_noisy,مره كان وعندمة حياة البيطانيه أه أسألني مكونات المجتمع المدنيه أه وكده الدوريين كانوا زي ما إنتي بتاخد ترخيصه وعايزيني مكونات المجتمع المدنيه أه بكده
test_sample_2968_noisy,هو ملهاش ده الدين بيعصوا بعض
test_sample_2969_noisy,<fil> <fil>
test_sample_2970_noisy,على حته بيعطعوا في حته حته بيعطعوا في حته حته بيعاها متع
test_sample_2971_noisy,جمعه و المصحه في البورصه و في
test_sample_2972_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> شفت إزاي
test_sample_2973_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_2975_noisy,وكده
test_sample_2976_noisy,أه و الفطوره بتاع الكهربائيه أو القياده السياسيه من بلدنا من الترجمه البيئي
test_sample_2977_noisy,معمل دي كده هو صراح
test_sample_2978_noisy,يلا بينا يلا بينا يلا بينا يلا يلا بينا يلا يلا بينا يلا بينا يلا تليفزيون
test_sample_2979_noisy,قالك <fil> <fil> <fil> قالك
test_sample_2980_noisy,الوصول التانيه بقى لو مذيعك عالي بس تقدر تقدم في المناعه الترفيهيه متقدمش في أي من حد قدم في المناح اللي بننزلها و بس
test_sample_2981_noisy,إيه لأ يعني في ناس في ناس يعني
test_sample_2982_noisy,على فكره ما هو على فكره ما هو على فكره ما هو على فكره ما هو على فكره ما اتصورت خلاص الست دي دي
test_sample_2983_noisy,<fil> يعني دي أكتر ممكن يجمعوا فيها العرب و المكاتب البيئي يعني دي أكتر ممكن بيجمعوا فيها العرب و المكان
test_sample_2984_noisy,خيرا
test_sample_2985_noisy,شعراض
test_sample_2986_noisy,<fil> وروح دراسه علمانيه مجانه مكملش الفيديو ده هتتهيألي سيدنا الحسين رضوان الله تتفرج عليه و هو في حد هنا
test_sample_2987_noisy,إنت فين
test_sample_2988_noisy,لكن أجيبها ليا أنا استوعد إيمي نورها ورقها
test_sample_2990_noisy,أدي سنة الجنيه جميله عشان هيكل تمن و هتحط في الإيه اتقعدت فيها إيمان في المصوره
test_sample_2991_noisy,عليه الصلاة والسلام عليه الصلاة والسل
test_sample_2992_noisy,تلاقي اللحم بتاعها زي ما هو
test_sample_2993_noisy,قادتهم تاني يدفع
test_sample_2994_noisy,عضو
test_sample_2995_noisy,هو اللي إحنا بنحب اللون في الكلام وال الكلام ده كله
test_sample_2996_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> بجو ده أوروبا هي
test_sample_2997_noisy,هو الفاضح أي مصنعك يعني يعني الأوراق دي في المستخدمي
test_sample_2998_noisy,بكده
test_sample_2999_noisy,و إنت عليه الأوراق بره وبتلهم ياخدوا مننا عارفين يوروا بس لو هما اللي هيعملوا كل الأوراق و هيساعدهم بيقعدوا مننا خمسه و بيتولوا ملف بتاعك من الألف للنياء إنت مش بحاجه الحاجات و ده شغل الحكومه ده مكتبه حكومه كل اللي موجودين فيه وحنين محاميين أه فخليك قموني وخليك مع الناس دي أفضل
test_sample_3000_noisy,وتعملي كده طيبين
test_sample_3001_noisy,سينما
test_sample_3002_noisy,أنا مرضي سهل على طبعا ده طبعا ده طبعا ده طبعا جاهزه طبعا
test_sample_3003_noisy,فخلاص الأورام الماضيين اللي جايين لأ طبعا ده واحد ممكن يكون عنده صوره برضو ممكن يكون في حته بسخريات ممكن يكون فجأه
test_sample_3005_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> فرحانة
test_sample_3006_noisy,<fil>
test_sample_3007_noisy,حكيتلي إن شاء الله هنقوم جوم الحماية أو الأهم في الموسيقى ناس بتقولي إحنا هنديك مسيره
test_sample_3008_noisy,هيجيلي في الغيط هيولد على غية هنوريس هنتجوز دفيه سهل وسة بدعاء يجيله يحتاج بشرط قطب بشرط باعتبارك و أنا التعاون و تخوف و أناخلي طريقة باب الله زي عرفنا طريق
