audio,transcript
test_sample_1623_clean,في أي واقعه فرديه و لو أدنك الأبناء دي أخر بالك هتبقى إنت لازم تراجع ناس لأن أكثر ليا فارقه في ثانيه ميه إم إم أخبارك هتبقى إنت لازم تراجع ناس لأن أكث لي فارقة ثانيه ميه إم إم أخر بالك هتبقى إنت لازم تراجع ناس لأن أكث لي فارقة ثانيه ميه إم إم أخر بالك هتبقى إنت لازم تراجع ناس لأن أكث لي فارقه في سليميه إم
test_sample_1624_clean,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <
test_sample_1625_clean,ربنا يوفقك يابطي إنتي يقولي إزاي الجدريه كاريه مع السلامه
test_sample_1626_clean,يعني أنا مش حضرتك هي مسمعش يعني أنا بسميهاش كلامه هي اسمه كومودي يا ساخره أنا مش حضرتك هي مسمعش يعني أنا مسمهاش كلامه هي اسمه كوميدي ساخره
test_sample_1627_clean,<fil> وزيرس ثقافه شيده كانت كانت لهداعه كان لها الجمهور خاص جوه أوفره
test_sample_1628_clean,والشعب المصري بيطلع يفت كاسات من دماغه بيجيلي بالترابيزات وبيعمل حاجات
test_sample_1630_clean,الدنيا لأ ده عكس يعني لأ بقى عكس يعكس يعني لأ بقى عكس يعني
test_sample_1631_clean,محره هشكر أبوه
test_sample_1632_clean,الناس الناس <fil> الناس الناس <fil> الناس الناس <fil> الناس الناس <fil> الناس <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil
test_sample_1633_clean,هما راحوا ضربين مجلي بينيينيينيينيينيينيينيينيينيينيينييني دي
test_sample_1634_clean,<fil> <fil> <fil> <fil>
test_sample_1635_clean,ازاي و كارت الفارقه يعني دي لغه و هكذا
test_sample_1636_clean,واللي لأ واللي أه والدنيا
test_sample_1637_clean,علشان أقلد معانا فوق
test_sample_1638_clean,و لا سبب عيشي و لا إنت هذه
test_sample_1639_clean,و المرفوله
test_sample_1640_clean,والحمد لله أما أما أما وجع الشهاد فده أفنا ده طبيعي يعني عارف ألا بنت توفيق يوم تلاته
test_sample_1641_clean,أه و أنا جده عند عنك عبد العظيم عبد الحق
test_sample_1642_clean,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fi
test_sample_1643_clean,يروح إدي كيماحلي للمخلد أنضح على مراتيتر جديك بمحلل ابتدى حل
test_sample_1434_clean,الحمايه
test_sample_1449_clean,أنا أديني له سلعه و الأمضاعه و لا ليك سوق لا لا بايع ولا شعري إيماني هو نسمالي فائصحه والفوج ب شيمته لوحدك الإخوان أنا إخوان
test_sample_1464_clean,النيل
test_sample_1479_clean,<fil> <fil> <fil> <fil> <fil
test_sample_1494_clean,أتاري من يعني أنا كنت عندي هما هي خلاص أقدملنا إم يعني هو يعني أنا هغشها أفتعها
test_sample_1509_clean,إم هاخد الضعه دي أنا وقولت هنا جدي نجيبه عند أول السامعه
test_sample_1524_clean,و لا يكون عشت وقت ما نهاتك إشتراله
test_sample_1539_clean,طلع هروح أروح لا تسقطيها حروها جمهورنا حسيت
test_sample_1554_clean,فكان بيغني قبللك يقولك يا بطل هاتلي النهارده يعني أبنك يقولك يا بطل هاتلي النهارده <fil> قبلك يقولك يا بطل <fil> قبلك يقولك يا بطل هاتلي النهارده
test_sample_1569_clean,يعني برضو أصوات
test_sample_1584_clean,<fil> <fil> <fil> <fil> <fil> <fil> <fil> عشان أنا هصرفها
test_sample_1599_clean,ده الفتاني سوق خمسين ثم التلفزيون هي الناصر
test_sample_1614_clean,وفاورة قفورة قفورة قفولت
test_sample_1645_clean,<fil>
test_sample_1646_clean,هديه البريكه والدكاتره ديت أنا عندنا أقدر أتجمل كأساء يعني أبن إيه معاهم كيساء كده بهوره تمثي إعدادي التعليم اللون إحنا بنذكوا بمناسبة جوره الأعصاب
test_sample_1647_clean,حالته اللي خلاته في ميه و ده عملي لما خاصة الفدانيه النبوية كمان فجأه واحد
test_sample_1648_clean,محسوبه على كل الشعب المصري
test_sample_1649_clean,لا متخربش عليهم
test_sample_1650_clean,لا مكتوبه
test_sample_1651_clean,مش من الصيدليه أنا ما معناهاش يعني ما معناهاش سريعه لما معملهاش دقيقه أنا ما معناها
test_sample_1652_clean,السلام ناصر النصر ناصر ناصر ناصر ناصر ناصر ناصر نصر ناصر ناصر نصر ناصر ناصر نصر ناصر ناصر نصر ناصر ناصر نصر ناصر ناصر نصر نا
test_sample_1653_clean,الناصر
test_sample_1654_clean,و تطلب إيضاء دنيا
test_sample_1655_clean,ط باقي
test_sample_1656_clean,فقولتلهم
test_sample_1657_clean,أه يلاحسن الخجر فأنا بقول أمي والليل الماليه
test_sample_1658_clean,إنها في أوروبا ناصر
test_sample_1660_clean,النماذج إنه ذنديك إنه مصدري للدين إنه
test_sample_1661_clean,ما كل الأتوبيس فاضيت العجوزه ممكن يعني الإنسان ده تصنع الظروف
test_sample_1662_clean,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_1663_clean,طب ما يخليك ليه لابوه وميحرمش منه أبدا
test_sample_1664_clean,فخدته على الله عليه و خلاص اتكتبت
test_sample_1665_clean,إنسى الكلام ده هو اللي هو إحنا لما كنا بنكتب هو على لما كنا بنعمل الأفلام و لا لما كنا بنشتغل كنا فعلا بناخد إذن قبل دوله
test_sample_1666_clean,الراحل بلد هي موتوبيومين بيموتوا بيموتوا بيموتوا بيموتوا بيموتوا بيموتوا بيموتوا بيموتوا
test_sample_1667_clean,أه تاكل ما هي تتعب عليه فطبعا هي في لعيبه <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_1668_clean,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_1669_clean,أهلا وسهلا
test_sample_1670_clean,أه لوحدها مديني الكلام اللي إنت بتجيله ده إتغير بعد ما تمجر ريس كان لسه مرحله الأول بعد ما تتجاه ليس إحنا كنا فيجيلنا لي جيلك هنا في وسط أهل الجنه واستعمامي تاني
test_sample_1671_clean,أهو ليه بقى مقولناش فازلهم ياخدوا ويلعبوا منتخده منك
test_sample_1672_clean,على عبد الله
test_sample_1673_clean,أنا كنا كاتبين غنوه كان لمسلس
test_sample_1675_clean,إتمسك ولا حاجه مصر لما اتنمس إم جواز ماسك إم
test_sample_1676_clean,عشان العمل النفسي المهم في نجاح العمليات اللي زي ديت
test_sample_1677_clean,<fil> ده بيغسل وش مرتال في اليوم اللي كان بينفضل لصيد
test_sample_1678_clean,وجنبلك الجوازه جوازه جوازه جوازه جوازه جوازه جوازه جوازك الناس
test_sample_1679_clean,وأنا الغمر ديت لو لمكان سونسكه
test_sample_1680_clean,أهلا وسهلا
test_sample_1681_clean,فمتبصش لديلي نظرة الله أن أاديني له سلعه و الأبضاء و لا ليك سوق
test_sample_1682_clean,بس كده دقيقه بكره قبل الفده وجبلكوايات
test_sample_1683_clean,<fil> بجيب كان بيخوف اللف
test_sample_1684_clean,وعارفة جملهااعيه لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا
test_sample_1685_clean,شايفين إن هذا الرجول هودون إنه إنه إنه يتقلد هذا هذا المنص وهما بيحبوا هذه الصعيده ده أنا شفته بعين
test_sample_1686_clean,أصلي الله ونعمل اللوكيشن
test_sample_1687_clean,ده اللي إحنا بنتكلم فيه إن أعلن متهيألي إحساس أحسب إن كل الناس نزله مش عشان في سقطت يعني ممكن يكون في في جزليه لإسقاط الرياء فقصر بيني وبينك أنا كلمت إسقاط الريااسه برضو في الظني يعني تخوفني ما إحنا برضو عايزين البلاد تمشي أنا عايزين الناس تعيش وعايزين الناس تاكل عايزين نستشلك
test_sample_1688_clean,و بعدين <fil> <fil> <fil> <fil>
test_sample_1690_clean,مجدي في الساعه أن فضلا فا الذاكره
test_sample_1691_clean,لأ <fil> مكاتب
test_sample_1692_clean,ده أكبر تهجر الجنه في المنطقه
test_sample_1693_clean,ما شاء الله اللي كان اللي كان في فترة مرحلة الانتخابات أنا اللي كان اللي كان في فترة مرحلة الانتخابات من اللي كان في فترة مرحلة الانتخابات
test_sample_1694_clean,قوتش مصيبه أه
test_sample_1695_clean,التاخوي الكبير يناصر
test_sample_1696_clean,<fil> <fil> <fil> <fil> <fil> <fil> <f
test_sample_1697_clean,كانت يحدث الجلد اللي مات هفضل أحبك يعني حتة الجلد اللي مات هفضل أحبك يعني حتة الجلد اللي مات
test_sample_1698_clean,أبو سقي ده كان ناصر أنا عذيجيب شيككي
test_sample_2924_noisy,البران كان وحندس وراجل أعمال أنشأ خطوط فكرة حديبه في دول كتير من العالم وجي مصر عن ألف تمنميه أربعه وتسعين علشان ينشق أول طرام داخل القاهره
test_sample_2925_noisy,منظمات دخلت دخلت دخلت دخلت دخلت
test_sample_2926_noisy,إنت من حته إن إحنا قعدنا حر في المتواد من حقي نعمل عقده في منتهى تشتغل عند أي حاجه بالنسبال اللي إنت عاوزه تقدر تعمل العقد
test_sample_2927_noisy,طيب موت دي أنا مش عايز أتكلم و عشان هيموت فيها
test_sample_2928_noisy,يعني نرفض الناس أه يعني نرفض الناس أه يعني نرفض الناس أه يعني نرفض الناس أه يعني نرفض الناس أه يعني نرفض الناس أه
test_sample_2930_noisy,حاسس جرحه بقوله يا دكتور يقعد بقىي
