audio,transcript
test_sample_2930_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> الج
test_sample_2931_noisy,محمد أقول الموقف
test_sample_2932_noisy,حاسس إن هو ملوش معنى
test_sample_2933_noisy,عزه لحظه أقوله البلطوظه مش الجانبوسه
test_sample_2934_noisy,التفاصيل و لكنها باختصار
test_sample_2935_noisy,بعدها بمنتهى إن شاء الله بإذن الله
test_sample_2936_noisy,يا عاني عيني على الحلويات و المشويات و القطايف و اللطيف
test_sample_2937_noisy,و إن إنت عندك محل إن هو عندك مصلحه بتاعتك بطلع بقى أفضحه ضربيه أوصل إلى تجاري برضو بنفس الموضوع
test_sample_2938_noisy,يعني
test_sample_2939_noisy,والله إيه
test_sample_2940_noisy,عقد من حقه الحقيقي و لكن بصي أنا على أوضه تشتري حاجه و الله من على أي موقع أنتو بتشتري منك مش بيطلبوا منكو مثلا على السيسي بينانك واسمك و رقم الجيزه والبصور ومش عارف إيه طبعا من غير ما أتدخل البيانات دي
test_sample_2941_noisy,<fil> إحنا كده في اليوم الإيه التالت إن شاء الله
test_sample_2942_noisy,لقيتهم كلهم مش مصريين فإنت متخيل إن الفيديو ده تقريبا مكنش اللازمه إنه ينزل
test_sample_2943_noisy,بالنسبال الطيار في أعمله كده نتصل على طول بقالي حاجه عندي على طول يعني هحكي عندي على طول يعني هحكي عني على طول يعني هحكي عني على طول يعني هحكي عني على طول يعني هحكي عني على طول يعني هحكي عندي على طول يعني 
test_sample_2945_noisy,عشان مش أيمن هتشوفها ينفع تقدم فيها أنا شفت حد بنزل فيديو جايب اتنين مليون مشاهده و اللي بيتقابلوا في المنحه اللي كان منزلها تسعه بالظبط
test_sample_2946_noisy,ضربتا على الدرجه
test_sample_2947_noisy,و لا مخرجتيش
test_sample_2948_noisy,ماسكتش حاجه حلوه عليه تشوف بس أنا يعني أنا عارفه النهارده مكان مركب الناس اللي إنت بتضحك عليهم
test_sample_2949_noisy,بارد جدا يعني تالته يعني الواحد لما يمشي على دل
test_sample_2950_noisy,فمش مهما حتى لو خمسين مليون مش مهم بس وراحت دماغك بقى تشوف شغلك بقى ومفيش حياتك انطالب طالب بقى و إيه واشتغل واخد بالك وساعه وأرضى بأي شغل لحد ما تلاقي الأفضل وتلاقي الأحسن مش عيب
test_sample_2951_noisy,نعمل إيه عشان أو نعمل إيه المخ متكرر أو إختراع عشان معترفه بيكسب بعد كده
test_sample_2952_noisy,حاجات خمس تيام فندق أو قوتيل أو غسد من المهم اللي هتلاقي قدامه جاهزه
test_sample_2953_noisy,إنك تدفع ضهري إم يعني هو بيخيارك عايز طلع دراما بس كده قريبين طبعا لو إنت معاك إقامه
test_sample_2954_noisy,فمكنش مدينة المستشفى وكابتن <fil> <fil> <fil> <fil> <
test_sample_2955_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil
test_sample_2956_noisy,إن هما أساسا بيطلعوا بره أوروبا بيروحوا ل دول دول عربيه أو بيروحوا الدولار تانيه بيبقى فيها شف لأن الجو بيكمل بارد جدا
test_sample_2957_noisy,حد مش هرجع بس يقولك بلدي بس حد مش هرجع بس ولاد بلدي بس
test_sample_2958_noisy,كرمش كده و من جوه تفتح
test_sample_2960_noisy,أه ماشي يقول لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا
test_sample_2961_noisy,ما بلاش إن تحبييرك ما بلاش تحبيبي تحبي تحبيبي تحبيبي تحبيب
test_sample_2962_noisy,
test_sample_2963_noisy,<fil> <fil> <fil> <fil> <fil> <fil>
test_sample_2964_noisy,طلع لبيت
test_sample_2965_noisy,محمود علاء
test_sample_2966_noisy,تقدروا تتوسط معايا لو إنتو هنا في ال في ال في البرتجال أو لما تعملوا الأوراق ده برضو جمعيه طبعا الحكومه بتوفرله عمل وبتوفرلك شغل وبتساعدك في الأولاد
test_sample_2967_noisy,مره كان عندي امتحان تربيه وطنيه إم هسألني مكونات المجتمع المدني أه كده إبتدى من كده الزيت
test_sample_2968_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <f
test_sample_2969_noisy,<fil>
test_sample_2970_noisy,أنا بحترمي عبد الضعف في <fil> <fil> <fil> <fi
test_sample_2971_noisy,إجماع و المصحف المفضل و في
test_sample_2972_noisy,ورقه كنت بقدمها كنت بفكر بيها هو هيشوفها إزاي
test_sample_2973_noisy,اللي بحبه كح مراته
test_sample_2975_noisy,عندي امتحان مفاجئ وكده
test_sample_2976_noisy,أه و الفاتوره بتاعت الكهربا أو المايه أو الأجنبيه من بلدك بيترجمهم
test_sample_2977_noisy,بسم الله الرحمن الرحيم
test_sample_2978_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <
test_sample_2979_noisy,أهلا بحضرتك قاله
test_sample_2980_noisy,الوفد التاني بقى لو مجموعة علي بس تقدر تقدم في المناخ دراسيه متقدمش في أي منح عندنا في المنح اللي بنزلها و بس
test_sample_2981_noisy,إيه لأ يعني في ناس في ناس يعني
test_sample_2982_noisy,على فكره أنا اتصورت خلاص
test_sample_2983_noisy,الأماكن دي بتبقى في مرحلة العرب والمكاتب إيه اللي بتعمل في ناس تقولك قبل كده
test_sample_2984_noisy,غيرا
test_sample_2985_noisy,شعراء
test_sample_2986_noisy,إدريس في ألمانيا مجانيه مكملش الفيديو ده هتلاقيني سيبك فيديو في الكومنتات إتفرج عليه وواق لحد هنا
test_sample_2987_noisy,سامي
test_sample_2988_noisy,لكن أجيب لها ليه أنا هستفاد إيه من وراها
test_sample_2990_noisy,قد سماه كلمه جميله ايه عشان اكل تمام و هتحطي في الإيه اتقعدت فيا يا جماعه في المصوره
test_sample_2991_noisy,لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا
test_sample_2992_noisy,تلاقي اللحم بتاعها زي ما هو
test_sample_2993_noisy,قاده دون تاني ينفع
test_sample_2994_noisy,طبعا بو
test_sample_2995_noisy,بس هو اللي إحنا بنحب اللون في الكلام والكلام ده كله
test_sample_2996_noisy,أجنبيده مصريه بجوده الربيه
test_sample_2997_noisy,هو فضح أي مصنعها و لكن هو يعمل الأوراق دي في المستخبي
test_sample_2998_noisy,ليه كده
test_sample_2999_noisy,لو إنت عامل الأوراق بره وجيتلهم بياخدوا منك عارفين يروحوا بس لو هما اللي هيعملوا في كل الأوراق وهيساعدوهم يقعدوا مننا الخمسين و بيتولوا الملف بتاعك من الألف مليار إنت مش بحاجه لحد و ده شغل الحكومه ده مكتب حق كل اللي موجودين فيه محاميين مروحانيين تمام فخليك قانوني وخليك مع الناس دي أفضل
test_sample_3000_noisy,عامل ليه كده طيب
test_sample_3001_noisy,فين
test_sample_3002_noisy,<fil> <fil> <fil>
test_sample_3003_noisy,بخلص الأوراق للمهاجرين اللي جايين لأ طبعا ده واحد ممكن يكون عنده صوره برضو ممكن يكون فتح مكتب سفريات ممكن يكون فتح
test_sample_3005_noisy,عايز مين تاني طارق حامد
test_sample_3006_noisy,زهقانه
test_sample_3007_noisy,حاجتين إن شاء الله هنكون جمال حماده
test_sample_3008_noisy,هيجري في الغيط هيورنا على الغيط هن و لسه هتتجوز طفلوس هنتولد
test_sample_3009_noisy,علاء
test_sample_3010_noisy,سته و سته و سته و سته و سته
test_sample_3011_noisy,رضوى
test_sample_3012_noisy,باقي باي باي باي باي باي باي باي باي باي في حال قهوه دي
test_sample_3013_noisy,و إنجبوله اللي إحنا شفناه جوهره غريبه
test_sample_3014_noisy,بطوله
test_sample_3015_noisy,بإذن الله فين فين فين فين فين فين في
test_sample_3016_noisy,الله سبحانه وتعالى
test_sample_3017_noisy,أقسم باللهحه أقسم باللهاحه <fil> <fil>
test_sample_3018_noisy,<fil> يعني <fil> يعني <fil> يعني
test_sample_3020_noisy,يعني
test_sample_3021_noisy,تمام محقين
test_sample_3022_noisy,يا حبيبي معلش يا سيدي يا حبيبي معلش يا سيدي
test_sample_3023_noisy,مش بروح يشوف اللي نازله ممكن تلاقيه أحلى مني
test_sample_3024_noisy,أنا اتعلمت على النت
test_sample_3025_noisy,طيب يا جماعه ده بالنسبه للمرتبات اللي إحنا إتكلمنا فيها و بالنسبه لللغه تمام إحنا هنتكلم دلوقتي <fil>
test_sample_3026_noisy,فأنا عملت إيه قعدت أفكر في كل حاجه ممكن السفير بيفكر فيك بوست بقي باقي باقي باقي باقي باي باي با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با با ب
test_sample_3027_noisy,وريني أنيمي
test_sample_3028_noisy,اه عايز يخلي
test_sample_3029_noisy,هي فاطش أي هاديه يا هادي يا هاابي يا ابي يا ابي يا اب
test_sample_3030_noisy,الجماهيريه
test_sample_3031_noisy,ليه بحق فعلا <fil> بالورقه و الألم يعني
test_sample_3032_noisy,من بقى برضو
test_sample_3033_noisy,هيضيع الفراي و النهائي و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <fil> و <
test_sample_3035_noisy,بيهتم بالظبط تكون وصلته فيه عندنا بقى إيه من جنب البيت الأصفر هيجيلك أول شارع يمين أه
test_sample_3036_noisy,هطلبلك النهارده <fil> <fil> هطلبك النهارده طلبك
test_sample_3037_noisy,ما قررش
test_sample_3038_noisy,جيت امبارح لقيت عمل واحد أنا قدام السينما
